"id";"price_usd"
1484;3.9155e-06
1485;0.0007165
1486;0.00482308
1487;0.00067667
1488;0.045218
1489;2.5421e-06
1490;0.00020324
1491;0.00036671
1492;1.48125e-05
1493;4.684e-06
1494;0.037902
1495;0.00012991
1496;6.76372e-05
1497;0.00021188
1498;0.010596
1499;0.00170144
1500;0.00025617
1501;4.1035e-06
1502;0.00040396
1503;0.00019745
1504;0.00050323
1505;0.00016034
1506;4.62491e-05
1507;2.382e-06
1508;0.00031337
1509;0.000118
1510;0.00175247
1511;0.00910069
1512;0.00013361
1513;0.00032127
1514;5.0042e-06
1515;9.63814e-05
1517;1.34414e-05
1518;0.00873243
1519;0.00098483
1520;0.00367451
1521;5.0513e-06
1522;2.54715e-05
1523;0.00046357
1524;0.00320271
1525;0.0024873
1526;0.00231096
1527;0.00041225
1528;2.10178e-05
1529;0.00018416
1530;0.00012312
1531;0.00031372
1532;0.0003523
1533;8.90252e-05
1534;4.4057e-06
1535;0.0001209
1536;0.0001124
1537;2.2029e-06
1538;0.00119734
1539;0.00023573
1540;4.21656e-05
1541;2.00169e-05
1542;7.114e-05
1543;1.95665e-05
1544;0.00069318
1545;0.00043577
1546;0.00040034
1547;3.70313e-05
1548;0.00037432
1549;0.00022119
1550;0.020017
1551;0.00400337
1552;7.50634e-07
1553;0.00014782
1554;1.2511e-06
1555;4.35268e-05
1556;0.00015013
1557;1.21002e-05
1558;0.00022907
1559;0.00016494
1560;0.00107191
1561;0.00022819
1562;0.010069
1563;1.60636e-07
1564;9.7996e-08
1565;0.00014617
1566;0.00120567
1567;0.00107102
1568;0.00043036
1569;0.0003503
1570;0.00010008
1571;5.58372e-05
1572;0.00225491
1573;5.11432e-05
1574;3.2027e-06
1575;6.00507e-05
1576;5.4987e-06
1577;0.00015013
1578;4.31365e-05
1579;1.5888e-06
1580;1.00085e-07
1581;5.00882e-05
1582;0.00010009
1583;0.00016294
1584;1.52829e-05
1585;2.0017e-06
1586;1.6014e-06
1587;8.00676629940402e-12
1588;4.10346772844456e-09
1593;1.0007
1594;1.0009
1595;1.0009
1596;0.670519
1597;0.032355
1600;0.229754
1601;5.464
1603;0.094864
1604;1.2011
1605;0.07894
1606;0.067573
1608;0.029352
1609;0.142011
1610;0.188705
1611;0.00753295
1612;0.213408
1613;58.5168
1614;0.031216
1615;4.45936e-05
1616;0.056649
1617;0.129601
1618;0.999788
1619;0.065823
1620;33.7153
1621;0.00905565
1622;0.120768
1623;1.62367e-05
1624;4.3391
1625;0.105882
1626;0.00949409
1627;0.039259
1628;0.00101076
1629;0.00373962
1630;0.00041244
1631;0.00183605
1633;0.02212
1634;15.1641
1635;0.584157
1636;0.016154
1637;141.0543
1638;1.0347
1639;0.064897
1640;0.00235727
1641;1.9767e-06
1642;0.045242
1643;1.0006
1644;0.182745
1645;0.195866
1646;7.2859
1647;0.0028354
1648;0.391841
1649;0.026845
1650;0.022247
1651;0.162534
1652;0.075588
1653;15.2271
1654;0.543214
1655;0.00873696
1657;0.078785
1658;0.450804
1659;0.015854
1660;4688.62
1661;409.3537
1662;0.658066
1663;0.099869
1664;0.124745
1665;0.150107
1666;0.23953
1667;0.00419955
1668;0.036786
1669;0.012496
1670;0.638022
1671;0.270274
1672;23.6153
1673;130.8027
1674;0.00290145
1675;0.384861
1676;1.2724
1677;0.221687
1678;0.16525
1679;0.01377
1680;0.00128263
1681;0.070249
1682;0.057706
1683;0.764468
1684;101.9962
1685;1.001
1686;0.125984
1687;1.7044e-06
1688;0.048995
1689;13.6227
1690;0.174705
1691;230.6729
1692;0.025053
1693;0.262684
1694;0.644769
1695;0.102062
1696;0.021481
1697;1.1264
1698;78.6449
1699;0.00199641
1700;0.083921
1701;5.27919e-05
1702;0.087839
1703;0.159876
1704;0.032899
1705;0.885885
1706;2.50912e-07
1707;120.0101
1708;0.052663
1709;0.311589
1710;1023.96
1711;0.033819
1712;0.322666
1713;436.2055
1714;0.262018
1715;0.011197
1717;0.130438
1718;750.2945
1719;300.9714
1720;0.013225
1721;0.016982
1723;0.00335378
1724;18.5277
1725;270.8547
1726;0.318105
1727;0.019928
1728;0.056799
1729;448.1768
1730;0.118753
1731;0.034216
1732;1.0096
1733;1.6033
1734;0.075784
1735;5.3456
1736;0.088372
1737;0.050367
1738;0.062634
1739;0.023305
1740;406.7109
1741;0.020121
1742;0.018262
